preprocessing,k1,b,query_id,query_text,rank,document_id,document_title,score,relevant
without_stopwords_with_stemming,1.2,0.75,55,"to what extent can the available information for incompressible boundary
layers be applied to problems involving compressible boundary layers .",8,1301,compressible boundary layers on bodies of revolution .,13.204114323089954,False
without_stopwords_with_stemming,1.2,0.75,55,"to what extent can the available information for incompressible boundary
layers be applied to problems involving compressible boundary layers .",9,73,"investigation of the stability of the laminar boundary
layer in a compressible fluid .",13.022884432898854,False
without_stopwords_with_stemming,1.2,0.75,55,"to what extent can the available information for incompressible boundary
layers be applied to problems involving compressible boundary layers .",10,377,a turbulent analog of the stewartson-illingworth transformation .,12.658534757732061,True
without_stopwords_with_stemming,1.2,0.75,56,"to what extent can readily available steady-state aerodynamic data be
utilized to predict lifting-surface flutter characteristics .",1,753,"development of a quasi-steady approach to flutter and
correlation with kernel-function results .",34.54163495090752,False
without_stopwords_with_stemming,1.2,0.75,56,"to what extent can readily available steady-state aerodynamic data be
utilized to predict lifting-surface flutter characteristics .",2,14,"piston theory - a new aerodynamic tool for the
aeroelastician .",20.770547110209478,True
without_stopwords_with_stemming,1.2,0.75,56,"to what extent can readily available steady-state aerodynamic data be
utilized to predict lifting-surface flutter characteristics .",3,441,"evaluation of high angle-of-attack aerodynamic derivative
data and stall-flutter prediction techniques .",19.94696458332564,False
without_stopwords_with_stemming,1.2,0.75,56,"to what extent can readily available steady-state aerodynamic data be
utilized to predict lifting-surface flutter characteristics .",4,783,"a method for calculating the subsonic steady-state loading on an
airplane with a wing of arbitrary planform and stiffness .",18.19433910337459,False
without_stopwords_with_stemming,1.2,0.75,56,"to what extent can readily available steady-state aerodynamic data be
utilized to predict lifting-surface flutter characteristics .",5,1339,"calculation of flutter characteristics for finite-span swept or unswept
wings at subsonic and supersonic speeds by a modified strip analysis .",18.183058106084935,True
without_stopwords_with_stemming,1.2,0.75,56,"to what extent can readily available steady-state aerodynamic data be
utilized to predict lifting-surface flutter characteristics .",6,638,"longitudinal aerodynamic characteristics at low subsonic
speeds of a highly swept wing utilizing nose deflection
for control .",18.09313781346623,False
without_stopwords_with_stemming,1.2,0.75,56,"to what extent can readily available steady-state aerodynamic data be
utilized to predict lifting-surface flutter characteristics .",7,899,aerodynamic effects on boundary layer unsteadiness .,16.604260929778725,False
without_stopwords_with_stemming,1.2,0.75,56,"to what extent can readily available steady-state aerodynamic data be
utilized to predict lifting-surface flutter characteristics .",8,685,"aerodynamic effects of some configuration variables
on the aeroelastic characteristics of lifting surfaces
at mach numbers from 0. 7 to 6. 86 .",16.08978879923947,False
without_stopwords_with_stemming,1.2,0.75,56,"to what extent can readily available steady-state aerodynamic data be
utilized to predict lifting-surface flutter characteristics .",9,1209,aerodynamic processes in the downwash-impingement problem .,14.446996201720944,False
without_stopwords_with_stemming,1.2,0.75,56,"to what extent can readily available steady-state aerodynamic data be
utilized to predict lifting-surface flutter characteristics .",10,1331,"calculated responses of a large sweptwing airplane
to continuous turbulence with flight-test comparisons .",14.38070926260513,False
without_stopwords_with_stemming,1.2,0.75,57,"what are the significant steady and non-steady flow characteristics
which affect the flutter mechanism .",1,753,"development of a quasi-steady approach to flutter and
correlation with kernel-function results .",15.302189879586633,False
without_stopwords_with_stemming,1.2,0.75,57,"what are the significant steady and non-steady flow characteristics
which affect the flutter mechanism .",2,1338,"investigation to determine effects of center of gravity location on the
transonic flutter characteristics of a 45degree sweptback wing .",12.209545647696228,False
without_stopwords_with_stemming,1.2,0.75,57,"what are the significant steady and non-steady flow characteristics
which affect the flutter mechanism .",3,1181,"steady magnetohydrodynamic flow past a non-conducting
wedge .",11.940139482953292,False
without_stopwords_with_stemming,1.2,0.75,57,"what are the significant steady and non-steady flow characteristics
which affect the flutter mechanism .",4,1339,"calculation of flutter characteristics for finite-span swept or unswept
wings at subsonic and supersonic speeds by a modified strip analysis .",11.758731106938047,False
without_stopwords_with_stemming,1.2,0.75,57,"what are the significant steady and non-steady flow characteristics
which affect the flutter mechanism .",5,856,"some experimental studies of panel flutter at mach
1 .3.",10.964912634381513,False
without_stopwords_with_stemming,1.2,0.75,57,"what are the significant steady and non-steady flow characteristics
which affect the flutter mechanism .",6,810,"the shock wave noise problem of supersonic aircraft
in steady flight .",10.589882100664838,False
without_stopwords_with_stemming,1.2,0.75,57,"what are the significant steady and non-steady flow characteristics
which affect the flutter mechanism .",7,380,"effect of quasi-steady air forces on incompressible
bending-torsion flutter .",10.55187363199064,True
without_stopwords_with_stemming,1.2,0.75,57,"what are the significant steady and non-steady flow characteristics
which affect the flutter mechanism .",8,1296,"non-equilibrium expansions of air with coupled chemical
reactions .",10.510940580012424,False
without_stopwords_with_stemming,1.2,0.75,57,"what are the significant steady and non-steady flow characteristics
which affect the flutter mechanism .",9,1099,a theoretical study of stagnation point ablation .,10.15228090758588,False
without_stopwords_with_stemming,1.2,0.75,57,"what are the significant steady and non-steady flow characteristics
which affect the flutter mechanism .",10,166,flow of chemically reacting gas mixtures .,10.090405910838136,False
without_stopwords_with_stemming,1.2,0.75,58,"is it possible to determine rates of forced convective heat transfer
from heated cylinders of non-circular cross-section,  (the fluid flow
being along the generators) .",1,754,"heat transfer through laminar boundary layers on
semi-infinite cylinders of arbitrary cross section .",25.735521852978245,False
without_stopwords_with_stemming,1.2,0.75,58,"is it possible to determine rates of forced convective heat transfer
from heated cylinders of non-circular cross-section,  (the fluid flow
being along the generators) .",2,269,"on a laminar free-convection flow and heat transfer
of electrically conducting fluid on a vertical flat
plate in the presence of a transverse magnetic field .",22.933953632259048,False
without_stopwords_with_stemming,1.2,0.75,58,"is it possible to determine rates of forced convective heat transfer
from heated cylinders of non-circular cross-section,  (the fluid flow
being along the generators) .",3,788,"an approximate boundary layer theory for semi-infinite cylinders of
arbitrary cross-section .",21.093021520628472,True
without_stopwords_with_stemming,1.2,0.75,58,"is it possible to determine rates of forced convective heat transfer
from heated cylinders of non-circular cross-section,  (the fluid flow
being along the generators) .",4,1159,"experimental investigation of the effect of yaw on
rates of heat transfer to transverse circular
cylinders in a 6500-foot-per-second
hypersonic air stream .",20.848339556668083,False
without_stopwords_with_stemming,1.2,0.75,58,"is it possible to determine rates of forced convective heat transfer
from heated cylinders of non-circular cross-section,  (the fluid flow
being along the generators) .",5,270,"on combined free and forced convection laminar magnetohydrodynamic
flow and heat transfer in channels with transverse
magnetic field .",20.67648789510942,False
